LAT LON DEPTH Vs
4.377500000000000141e-02 -9.065662500000000534e+01 1.500000000000000000e+01 3.917572453718223269e+00
4.377500000000000141e-02 -9.056907499999999800e+01 1.500000000000000000e+01 3.875696911245429366e+00
1.313249999999999973e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.958712514562191753e+00
1.313249999999999973e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.945785762413448694e+00
4.377500000000000141e-02 -9.048152500000000487e+01 1.500000000000000000e+01 3.917113388205950564e+00
4.377500000000000141e-02 -9.039397499999999752e+01 1.500000000000000000e+01 3.985884266778571661e+00
3.064250000000000029e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.941557676060384541e+00
3.064250000000000029e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.940935842562583780e+00
2.188749999999999862e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.935979638255028945e+00
2.188749999999999862e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.906876400009559269e+00
3.064250000000000029e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.949981419053589793e+00
3.064250000000000029e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.946276571679042888e+00
2.188749999999999862e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.894092931905714927e+00
2.188749999999999862e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.922646283242148701e+00
1.313249999999999973e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.930461498669012954e+00
1.313249999999999973e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.930641413645001414e+00
4.377500000000000141e-02 -9.030642500000000439e+01 1.500000000000000000e+01 3.930149864832476858e+00
4.377500000000000141e-02 -9.021887499999999704e+01 1.500000000000000000e+01 3.939232774834783513e+00
1.313249999999999973e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.901256913971549167e+00
1.313249999999999973e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.954931004570164443e+00
4.377500000000000141e-02 -9.013132500000000391e+01 1.500000000000000000e+01 3.934693149658688771e+00
4.377500000000000141e-02 -9.004377499999999657e+01 1.500000000000000000e+01 3.963181396249590094e+00
3.064250000000000029e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.847913177227108683e+00
3.064250000000000029e-01 -8.986867499999999609e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.814454945010233633e+00
2.188749999999999862e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.782524083289378058e+00
3.064250000000000029e-01 -8.978112500000000296e+01 1.500000000000000000e+01 nan
3.064250000000000029e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.978112500000000296e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.799661041922574700e+00
1.313249999999999973e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.754840781041014708e+00
4.377500000000000141e-02 -8.995622500000000343e+01 1.500000000000000000e+01 3.795066812373723231e+00
4.377500000000000141e-02 -8.986867499999999609e+01 1.500000000000000000e+01 3.801577220746851449e+00
1.313249999999999973e-01 -8.978112500000000296e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.978112500000000296e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.969357499999999561e+01 1.500000000000000000e+01 nan
3.064250000000000029e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
3.064250000000000029e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
3.064250000000000029e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
3.064250000000000029e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
2.188749999999999862e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.960602500000000248e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.951847499999999513e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
1.313249999999999973e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.943092500000000200e+01 1.500000000000000000e+01 nan
4.377500000000000141e-02 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -9.153212500000000773e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -9.144457500000000039e+01 1.500000000000000000e+01 3.575407646051504962e+00
-1.313249999999999973e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.649770725044183095e+00
-1.313249999999999973e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.564411249766874512e+00
-2.188749999999999862e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -9.161967500000000086e+01 1.500000000000000000e+01 3.668025067931423688e+00
-2.188749999999999862e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.623141936655267070e+00
-2.188749999999999862e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.649523643301356035e+00
-3.064250000000000029e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.619443958927975658e+00
-3.064250000000000029e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.614608034287232652e+00
-4.377500000000000141e-02 -9.135702500000000725e+01 1.500000000000000000e+01 3.699193870480091739e+00
-4.377500000000000141e-02 -9.126947499999999991e+01 1.500000000000000000e+01 3.637006032983299608e+00
-1.313249999999999973e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.664325993515712643e+00
-1.313249999999999973e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.666622327376006130e+00
-4.377500000000000141e-02 -9.118192500000000678e+01 1.500000000000000000e+01 3.679620549744614610e+00
-4.377500000000000141e-02 -9.109437499999999943e+01 1.500000000000000000e+01 3.657242934982598115e+00
-1.313249999999999973e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.618713934711972779e+00
-1.313249999999999973e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.703786468443585722e+00
-2.188749999999999862e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.726024608321440557e+00
-2.188749999999999862e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.694666823001187428e+00
-3.064250000000000029e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.619731254928250319e+00
-3.064250000000000029e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.685201050935685618e+00
-2.188749999999999862e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.655700552947229287e+00
-2.188749999999999862e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.637552618238817370e+00
-3.064250000000000029e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.618599499900211569e+00
-3.064250000000000029e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.652966737837215927e+00
-4.377500000000000141e-02 -9.100682500000000630e+01 1.500000000000000000e+01 3.749714346005343035e+00
-4.377500000000000141e-02 -9.091927499999999895e+01 1.500000000000000000e+01 3.782362780254945100e+00
-1.313249999999999973e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.716195167153426571e+00
-1.313249999999999973e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.730524752229267271e+00
-4.377500000000000141e-02 -9.083172500000000582e+01 1.500000000000000000e+01 3.741672880145270774e+00
-4.377500000000000141e-02 -9.074417499999999848e+01 1.500000000000000000e+01 3.707656705075181858e+00
-1.313249999999999973e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.754278970459651088e+00
-1.313249999999999973e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.713708369463168513e+00
-2.188749999999999862e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.769836623575485213e+00
-2.188749999999999862e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.761279882523658191e+00
-3.064250000000000029e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.677063883649287046e+00
-3.064250000000000029e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.752477964927627418e+00
-2.188749999999999862e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.734786567753985320e+00
-2.188749999999999862e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.738326719339996718e+00
-3.064250000000000029e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.703215345491863264e+00
-3.064250000000000029e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.724999785903492899e+00
-4.377500000000000141e-02 -9.065662500000000534e+01 1.500000000000000000e+01 3.859797689347347127e+00
-4.377500000000000141e-02 -9.056907499999999800e+01 1.500000000000000000e+01 3.869629569405152125e+00
-1.313249999999999973e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.859150369382863044e+00
-1.313249999999999973e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.906828513938382930e+00
-4.377500000000000141e-02 -9.048152500000000487e+01 1.500000000000000000e+01 3.851229442402444469e+00
-4.377500000000000141e-02 -9.039397499999999752e+01 1.500000000000000000e+01 3.889100108388861443e+00
-1.313249999999999973e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.842001291306790911e+00
-1.313249999999999973e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.878323481701364095e+00
-2.188749999999999862e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.838706267354874857e+00
-2.188749999999999862e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.884795280958512453e+00
-3.064250000000000029e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.860995215224436450e+00
-3.064250000000000029e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.835534452539015593e+00
-2.188749999999999862e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.879294576037931375e+00
-2.188749999999999862e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.870994185487297123e+00
-3.064250000000000029e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.866722032586213498e+00
-3.064250000000000029e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.814250002590653832e+00
-4.377500000000000141e-02 -9.030642500000000439e+01 1.500000000000000000e+01 3.805653159302902822e+00
-4.377500000000000141e-02 -9.021887499999999704e+01 1.500000000000000000e+01 3.839292704168150383e+00
-1.313249999999999973e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.835915792687327297e+00
-1.313249999999999973e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.825232299868624342e+00
-4.377500000000000141e-02 -9.013132500000000391e+01 1.500000000000000000e+01 3.826436060360454583e+00
-4.377500000000000141e-02 -9.004377499999999657e+01 1.500000000000000000e+01 3.802626614681631878e+00
-1.313249999999999973e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.802890028194221284e+00
-1.313249999999999973e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.779603432913869465e+00
-2.188749999999999862e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.815643611472602004e+00
-2.188749999999999862e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.818245260175085143e+00
-3.064250000000000029e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.811311856481446547e+00
-3.064250000000000029e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.817046177444002986e+00
-2.188749999999999862e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.806996194501421460e+00
-2.188749999999999862e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.826227987975772127e+00
-3.064250000000000029e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.796664298782564284e+00
-3.064250000000000029e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.820980904798011224e+00
-4.377500000000000141e-02 -8.995622500000000343e+01 1.500000000000000000e+01 3.594896636969781678e+00
-4.377500000000000141e-02 -8.986867499999999609e+01 1.500000000000000000e+01 3.541057293154395769e+00
-1.313249999999999973e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.625023136039034810e+00
-1.313249999999999973e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.487415505581808350e+00
-4.377500000000000141e-02 -8.978112500000000296e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -8.969357499999999561e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.564946609212954254e+00
-1.313249999999999973e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.628299996996725341e+00
-2.188749999999999862e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.619949967770530019e+00
-3.064250000000000029e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.539271261726939066e+00
-3.064250000000000029e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.623091321105829987e+00
-2.188749999999999862e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.584381467480279859e+00
-2.188749999999999862e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.598839354664456369e+00
-3.064250000000000029e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-4.377500000000000141e-02 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-1.313249999999999973e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-2.188749999999999862e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-3.064250000000000029e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-3.939749999999999641e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-3.939749999999999641e-01 -9.161967500000000086e+01 1.500000000000000000e+01 3.587429040241937539e+00
-4.815249999999999808e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -9.161967500000000086e+01 1.500000000000000000e+01 3.610887755848707581e+00
-3.939749999999999641e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.621715454233120468e+00
-3.939749999999999641e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.656687460369895781e+00
-4.815249999999999808e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.548884828042302875e+00
-4.815249999999999808e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.689688237358362155e+00
-5.690749999999999975e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.576066821618767211e+00
-5.690749999999999975e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.678958658519212666e+00
-6.566250000000000142e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.646679475064154907e+00
-6.566250000000000142e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.611913340676142781e+00
-3.939749999999999641e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.544113903759666506e+00
-3.939749999999999641e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.589057350221976250e+00
-4.815249999999999808e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.535484600549684053e+00
-4.815249999999999808e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.553383236409442869e+00
-3.939749999999999641e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.566787324783853741e+00
-3.939749999999999641e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.569362631623608006e+00
-4.815249999999999808e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.567790685676845097e+00
-4.815249999999999808e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.611572150619886568e+00
-5.690749999999999975e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.572957695535558642e+00
-5.690749999999999975e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.536337925936060333e+00
-6.566250000000000142e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.574190869153281547e+00
-6.566250000000000142e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.517169067315946585e+00
-5.690749999999999975e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.404263205804140657e+00
-5.690749999999999975e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.510693389083113569e+00
-6.566250000000000142e-01 -9.118192500000000678e+01 1.500000000000000000e+01 3.485823077781426971e+00
-6.566250000000000142e-01 -9.109437499999999943e+01 1.500000000000000000e+01 3.503399329355699976e+00
-3.939749999999999641e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.592279578882980218e+00
-3.939749999999999641e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.542824920730549110e+00
-4.815249999999999808e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.518479987488297045e+00
-4.815249999999999808e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.524700589722586930e+00
-3.939749999999999641e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.613005613707374053e+00
-3.939749999999999641e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.487830921532022455e+00
-4.815249999999999808e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.534406079794028877e+00
-4.815249999999999808e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.532718137873944286e+00
-5.690749999999999975e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.486595696853893145e+00
-5.690749999999999975e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.519474249977645020e+00
-6.566250000000000142e-01 -9.100682500000000630e+01 1.500000000000000000e+01 3.466143295870435903e+00
-6.566250000000000142e-01 -9.091927499999999895e+01 1.500000000000000000e+01 3.560914582361746739e+00
-5.690749999999999975e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.587209201544723669e+00
-5.690749999999999975e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.532731398463616390e+00
-6.566250000000000142e-01 -9.083172500000000582e+01 1.500000000000000000e+01 3.522392328289229546e+00
-6.566250000000000142e-01 -9.074417499999999848e+01 1.500000000000000000e+01 3.520654069807673370e+00
-3.939749999999999641e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.711348059176013958e+00
-3.939749999999999641e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.692193191964259213e+00
-4.815249999999999808e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.735484133738049106e+00
-4.815249999999999808e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.707449061012058511e+00
-3.939749999999999641e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.662470751292920212e+00
-3.939749999999999641e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.714011480373154761e+00
-4.815249999999999808e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.698546678801810650e+00
-4.815249999999999808e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.685432500808118572e+00
-5.690749999999999975e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.650055716038619114e+00
-5.690749999999999975e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.634103015586350072e+00
-6.566250000000000142e-01 -9.065662500000000534e+01 1.500000000000000000e+01 3.648926071111509462e+00
-6.566250000000000142e-01 -9.056907499999999800e+01 1.500000000000000000e+01 3.662925941767026128e+00
-5.690749999999999975e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.660520382060754585e+00
-5.690749999999999975e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.651751949916197670e+00
-6.566250000000000142e-01 -9.048152500000000487e+01 1.500000000000000000e+01 3.651787762338118526e+00
-6.566250000000000142e-01 -9.039397499999999752e+01 1.500000000000000000e+01 3.714560263220125780e+00
-3.939749999999999641e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.688940943449639409e+00
-3.939749999999999641e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.699001450265799296e+00
-4.815249999999999808e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.758749432838656812e+00
-4.815249999999999808e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.757006984267723837e+00
-3.939749999999999641e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.750301421635438448e+00
-3.939749999999999641e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.690925668441361385e+00
-4.815249999999999808e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.715877044833812093e+00
-4.815249999999999808e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.693581114608877058e+00
-5.690749999999999975e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.705186959596884488e+00
-5.690749999999999975e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.706467235019595297e+00
-6.566250000000000142e-01 -9.030642500000000439e+01 1.500000000000000000e+01 3.744421225428992805e+00
-6.566250000000000142e-01 -9.021887499999999704e+01 1.500000000000000000e+01 3.703661885573018786e+00
-5.690749999999999975e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.705988348319610992e+00
-5.690749999999999975e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.692791147543509567e+00
-6.566250000000000142e-01 -9.013132500000000391e+01 1.500000000000000000e+01 3.680743801685724126e+00
-6.566250000000000142e-01 -9.004377499999999657e+01 1.500000000000000000e+01 3.709115269429954065e+00
-3.939749999999999641e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.752243658180859143e+00
-3.939749999999999641e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.775587507780505003e+00
-4.815249999999999808e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.721452760737510523e+00
-4.815249999999999808e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.809343016327524367e+00
-3.939749999999999641e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.717635363417610694e+00
-3.939749999999999641e-01 -8.969357499999999561e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.761995571909682479e+00
-4.815249999999999808e-01 -8.969357499999999561e+01 1.500000000000000000e+01 3.558851417852014976e+00
-5.690749999999999975e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.760053279889590705e+00
-5.690749999999999975e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.770327612935951755e+00
-6.566250000000000142e-01 -8.995622500000000343e+01 1.500000000000000000e+01 3.796793517727404588e+00
-6.566250000000000142e-01 -8.986867499999999609e+01 1.500000000000000000e+01 3.756449012322453651e+00
-5.690749999999999975e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.746761339501717636e+00
-5.690749999999999975e-01 -8.969357499999999561e+01 1.500000000000000000e+01 3.527185050699407576e+00
-6.566250000000000142e-01 -8.978112500000000296e+01 1.500000000000000000e+01 3.774361875701609303e+00
-6.566250000000000142e-01 -8.969357499999999561e+01 1.500000000000000000e+01 3.556836251539494231e+00
-3.939749999999999641e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-3.939749999999999641e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-3.939749999999999641e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-3.939749999999999641e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-4.815249999999999808e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -8.960602500000000248e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -8.951847499999999513e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-5.690749999999999975e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -8.943092500000000200e+01 1.500000000000000000e+01 nan
-6.566250000000000142e-01 -8.934337499999999466e+01 1.500000000000000000e+01 nan
-7.441875000000000018e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-7.441875000000000018e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-8.317625000000000712e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-8.317625000000000712e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-7.441875000000000018e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.578881769929247447e+00
-7.441875000000000018e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.613657719342040053e+00
-8.317625000000000712e-01 -9.153212500000000773e+01 1.500000000000000000e+01 3.622757988046093391e+00
-8.317625000000000712e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.535535252885011026e+00
-9.193375000000000297e-01 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-9.193375000000000297e-01 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-1.006912499999999877e+00 -9.170722500000000821e+01 1.500000000000000000e+01 nan
-1.006912499999999877e+00 -9.161967500000000086e+01 1.500000000000000000e+01 nan
-9.193375000000000297e-01 -9.153212500000000773e+01 1.500000000000000000e+01 nan
-9.193375000000000297e-01 -9.144457500000000039e+01 1.500000000000000000e+01 3.641593446805882373e+00
-1.006912499999999877e+00 -9.153212500000000773e+01 1.500000000000000000e+01 nan
-1.006912499999999877e+00 -9.144457500000000039e+01 1.500000000000000000e+01 3.393827837280077642e+00
-7.441875000000000018e-01 -9.135702500000000725e+01 1.500000000000000000e+01 3.573273310959988347e+00
-7.441875000000000018e-01 -9.126947499999999991e+01 1.500000000000000000e+01 3.637408116014106518e+00
